customer_id,customer_name,customer_type,industry_code,credit_limit,payment_terms,customer_since,status,billing_address,shipping_address,contact_email,contact_phone,account_manager,created_at,updated_at,_loaded_at
598,Fox-Krueger,SME,AUTO,192463.3613995831,Prepaid,2025-01-26,ACTIVE,"86/27 Gardner Copse
Duffymouth, NT, 2912","6 Dennis Corso
West Angela, NSW, 2802",lhill@example.org,0778 9819,Paul Carter,2025-06-04 08:46:38.507944,2024-12-10 15:01:43.294091,2025-09-20 18:32:14.491565
599,Perry PLC,SME,MFG,228070.25251008483,Prepaid,2025-01-28,ACTIVE,"Apt. 320 7 Hoffman Follow
Bookertown, VIC, 2658","Level 2 492 Justin Approach
South Heather, ACT, 1013",jason09@example.org,+61 8 0666 8843,Mary King,2024-02-13 19:17:05.979198,2025-03-21 00:44:26.977194,2025-09-19 23:35:16.471663
600,Alvarado LLC,Enterprise,TECH,64405.14580559913,Net 30,2023-10-07,ACTIVE,"55 Sanchez Mews
South Stephanie, NT, 2617","Suite 824 3 Brown Road
Bradleybury, TAS, 2682",james51@example.net,02.6509.8338,Gary Golden,2024-12-26 09:20:20.171856,2025-01-02 23:12:43.162877,2025-09-20 04:50:57.788737
601,"Moreno, Barajas and Colon",Individual,AUTO,349031.9241312214,Net 15,2023-05-17,ACTIVE,"53 Schmidt Tor
Robinsonberg, WA, 2682","Flat 76 948 Russell Plaza
Mitchellside, WA, 2909",benjamin63@example.net,2724.9014,Jason Brooks,2023-07-01 20:15:02.128653,2024-11-26 06:31:38.955901,2025-09-20 08:00:37.240645
602,"Reed, Allen and May",Individual,AUTO,112165.14158075755,Net 15,2022-09-29,ACTIVE,"0/24 Kathryn Cove
Matthewport, VIC, 8939","14 Andrea Access
Williamston, VIC, 2693",carolynscott@example.net,5439-3469,Kaitlyn Hernandez,2022-11-05 18:07:29.581115,2025-07-18 08:26:30.018158,2025-09-20 11:22:37.030962
603,Fleming LLC,Individual,TECH,93341.57400280851,COD,2023-06-14,ACTIVE,"Apt. 411 78 Michael Riviera
Walshport, VIC, 2903","731 Henderson Triangle
Port Casey, QLD, 2602",xcox@example.org,0498 473 843,Amber Smith,2022-11-26 06:26:45.226877,2025-07-18 23:35:33.443920,2025-09-20 11:48:19.064405
604,Cruz PLC,Individual,MFG,133961.47815727908,Net 30,2025-02-08,ACTIVE,"90/48 Reese Mount
Reeseborough, NT, 2659","989/77 Amy Upper
New James, NT, 2346",samanthamiller@example.org,0453.725.801,Aaron Lopez,2023-06-25 21:20:57.183010,2025-09-01 02:12:14.976172,2025-09-20 18:30:03.400297
605,"Short, Brooks and Lang",SME,HEALTH,337295.27595071244,Net 15,2022-10-17,ACTIVE,"89 Bell Path
Johnsonchester, NT, 2699","228 James Trailer
South Vincentmouth, NT, 2643",christine91@example.org,(03).5849.6200,Patrick Wilcox,2025-08-29 19:46:36.712612,2024-10-05 17:42:47.226844,2025-09-19 23:49:14.193952
606,"Lee, Palmer and Vaughan",SME,TECH,200824.55719666166,Net 30,2022-11-07,ACTIVE,"Level 2 40 Gutierrez Service Way
Jamieland, NT, 2233","27 Kelsey Tor
Samanthaton, NSW, 2841",xcannon@example.com,03.3020.1926,Shannon Torres,2024-08-24 21:03:14.788269,2025-04-05 16:08:41.820297,2025-09-20 12:18:46.453564
607,"Ferguson, Sims and Clark",Individual,HEALTH,61630.13101404107,Net 30,2025-08-03,ACTIVE,"871 Thomas Elbow
Lake Roger, ACT, 2948","229/456 Leonard Quays
South Rebecca, TAS, 2146",tammybaker@example.com,+61.486.017.385,Cheryl Hart,2025-08-23 17:26:37.465331,2025-06-28 09:09:00.292082,2025-09-20 10:20:50.496738
608,"Coleman, Garcia and Medina",SME,RETAIL,199924.35122001747,COD,2023-05-11,ACTIVE,"0 Michael Driveway
St. Joshua, QLD, 2946","741 Leblanc Heights
South Jennifer, WA, 3959",quinnann@example.net,(07).5505.1817,William Harvey,2024-09-25 03:00:54.729825,2025-03-11 14:45:57.108515,2025-09-19 21:49:41.946410
609,Lucas-Case,Individual,MFG,55202.368600798334,Net 15,2025-08-24,ACTIVE,"772 Jones Glen
Diazchester, TAS, 2909","30 Peterson Plateau
Ashleyton, NT, 2967",deborahcox@example.net,+61.461.426.624,Stanley Serrano,2023-02-07 06:28:54.984854,2025-05-05 19:05:56.662528,2025-09-20 07:43:22.343539
610,Love-Johnson,Individual,AUTO,304466.7105489245,Net 15,2023-03-07,ACTIVE,"5/5 Cherry Arcade
Mariobury, VIC, 2629","300 Smith Mew
Port Carrieport, SA, 2997",chaneymichele@example.org,(03)-6770-4110,Christy Holmes,2024-11-09 22:58:46.212016,2025-08-15 22:30:43.245301,2025-09-20 18:42:29.451738
611,Grant-Andrews,SME,MFG,261102.49067962612,Net 30,2023-04-03,ACTIVE,"Flat 48 41 Claudia Crest
Davidstad, NT, 2278","291/83 Finley Laneway
Blakefurt, NT, 2627",donnameyers@example.com,0400 264 913,Lindsay Garcia,2023-12-22 11:49:27.547407,2025-07-26 19:35:50.231395,2025-09-20 12:16:46.515342
612,Hayes-Sullivan,Individual,AUTO,285303.0509340661,COD,2023-06-30,ACTIVE,"51 Chelsey Towers
East Kevin, TAS, 2920","25 Stafford Circle
North Patriciastad, TAS, 0224",louisbarajas@example.org,(08).4895.6425,Michael Collins,2024-06-20 23:43:30.773378,2024-12-28 06:18:14.838603,2025-09-20 07:04:27.440709
613,Nichols Ltd,Individual,MFG,275808.099118686,Prepaid,2023-11-20,ACTIVE,"203/276 Ford Arcade
New Stephanie, QLD, 2973","67 Kemp Quad
New Stephaniemouth, VIC, 2937",vward@example.org,08 5317 7910,Denise Shaw,2023-04-12 14:49:15.086938,2025-02-15 21:10:02.894982,2025-09-20 11:08:04.282461
614,"Richards, Haynes and Jones",SME,RETAIL,286701.9094813826,Prepaid,2022-11-28,ACTIVE,"440 Brandi Walkway
Halltown, SA, 2421","642 Kirby Green
West Andrew, TAS, 2832",haasmichelle@example.net,(03)72565633,Brianna Rojas,2023-03-10 11:44:39.096229,2024-10-16 16:01:56.581322,2025-09-19 23:43:36.425055
615,"Turner, Miller and Hubbard",Enterprise,F&B,10025.559872872793,Net 15,2023-01-14,ACTIVE,"Suite 579 99 Jasmine Freeway
Franklinview, NSW, 2623","34 Heather Walk
St. Charles, NT, 2831",jeanetteirwin@example.net,+61343488919,Andrew Miller,2023-03-21 03:16:59.267293,2024-12-11 11:56:27.978668,2025-09-20 04:21:45.981080
616,"Johnson, Moore and Robinson",SME,AUTO,332632.7064984835,Net 30,2023-11-27,ACTIVE,"Level 6 189 Stephanie Circus
New Joyce, QLD, 2785","68 Debra Artery
Johnland, NT, 2645",taylorkayla@example.org,0002-4201,Lisa Vasquez,2024-08-16 01:47:46.141334,2025-05-21 21:41:40.330377,2025-09-20 16:55:07.431296
617,"Phillips, Walters and Evans",Enterprise,TECH,134452.60807131117,Prepaid,2025-02-09,ACTIVE,"399 Holt Pass
Payneland, NT, 2920","Level 9 47 Brown Outlook
Robertsburgh, VIC, 0930",stephensonronald@example.org,08 7606 6259,Sarah Hanson,2025-01-20 22:38:39.151112,2025-07-23 14:09:12.314743,2025-09-20 06:56:49.309231
618,"Wong, Bernard and Smith",Individual,AUTO,263762.56370281405,COD,2025-08-13,ACTIVE,"Suite 112 291 Wayne Elbow
East Kellyport, ACT, 2649","81 Jessica Turn
East Derekport, ACT, 2976",huntrhonda@example.net,(08)87441128,Michelle Jackson,2024-08-14 21:34:49.935342,2025-09-07 16:52:44.464652,2025-09-20 16:02:13.876526
619,Smith PLC,Individual,MFG,179927.79444076412,COD,2023-02-21,ACTIVE,"6 Turner Intersection
South Daryl, NSW, 5908","187 Moran Square
North Joshuashire, NSW, 2207",josephwilson@example.com,(07)-2172-7421,Paul Bowman,2023-10-19 10:11:09.382928,2024-11-21 02:02:48.436114,2025-09-20 15:20:42.266081
620,Torres Ltd,SME,MFG,146405.60374777828,Net 30,2024-05-12,ACTIVE,"3 Manuel Ridgeway
East Scott, NT, 2686","1 Lowery Crossroad
New Ashleyborough, ACT, 0240",snyderricardo@example.net,+61 440 478 913,Walter Sherman,2022-10-28 12:34:10.575455,2025-03-05 15:03:37.280576,2025-09-19 23:36:41.735765
621,Gutierrez Ltd,SME,F&B,272474.9774827572,Prepaid,2024-11-23,ACTIVE,"Apt. 417 038 Christine Quad
Robertsmouth, ACT, 2619","107 Emily Foreshore
East Anthony, TAS, 2970",nsmith@example.org,+61-8-1616-8498,Jason Williams,2025-08-04 15:52:18.479416,2025-01-08 06:59:42.035173,2025-09-20 06:47:11.803092
622,Walker LLC,Individual,MFG,382492.2188478809,Net 15,2023-02-23,ACTIVE,"034 Vargas Mount
St. Chasehaven, WA, 2995","88 Dunn Basin
Perrychester, WA, 2961",kennedychloe@example.org,+61-499-126-382,Katherine Robertson,2024-03-25 22:28:52.260720,2025-05-21 01:48:36.632362,2025-09-20 17:32:05.650231
623,"Phelps, York and Randolph",Enterprise,AUTO,238005.56420912594,Net 30,2023-04-06,ACTIVE,"5/2 Zimmerman Square
Hernandezland, VIC, 2671","83 Pineda Grove
Smithstad, NSW, 2827",jeremybird@example.com,+61.7.1455.0973,Megan Campbell,2025-06-01 02:32:38.132812,2025-01-16 06:42:42.714760,2025-09-20 09:02:31.792308
624,"Jones, Powers and King",Enterprise,RETAIL,116709.17387725154,COD,2024-02-07,ACTIVE,"781 Denise Strand
Lake Kayleemouth, ACT, 2669","2 Matthew End
Wilsonmouth, NSW, 2619",wrightjason@example.org,03.0987.0382,Brittany Johnson,2023-08-20 20:13:32.877410,2024-12-20 12:05:04.430503,2025-09-20 03:44:46.118374
625,Howard-Lambert,SME,HEALTH,49024.97948130019,Net 30,2024-06-17,ACTIVE,"667 Alexander Roadside
Richardfurt, VIC, 7323","Suite 714 593 Rodriguez Link
Port Tabithatown, SA, 2920",bullockjohn@example.com,(03) 9852 7049,Scott Ellis,2023-12-30 02:28:15.332998,2024-12-11 18:28:21.230871,2025-09-20 18:04:44.851959
626,Mccullough LLC,Individual,TECH,301233.1376822744,Net 15,2023-07-29,ACTIVE,"Apt. 071 5 Kimberly Riverway
Delacruzland, SA, 2286","310/37 Jacob Alley
Thomaston, SA, 2942",jenniferdaniels@example.com,+61.3.4446.3464,Sarah Simmons,2023-07-24 21:05:46.764209,2025-02-04 15:57:58.181107,2025-09-20 02:03:32.786207
627,"Torres, Silva and Cunningham",Individual,HEALTH,92593.72552897922,Prepaid,2023-09-14,ACTIVE,"343 Lauren Loop
Pamelafort, SA, 2928","8 Ball Avenue
Craigberg, TAS, 2683",jenniferjarvis@example.net,+61796591311,Ashley Johnson,2024-08-02 12:09:56.980101,2025-01-14 07:19:04.880086,2025-09-20 11:08:31.087869
628,Jackson-Edwards,Individual,HEALTH,222014.08720940744,COD,2023-09-01,ACTIVE,"759 Mary Point
West Alicia, TAS, 4258","099 Kimberly Roads
New Kendratown, NSW, 2649",wisejennifer@example.net,1522 1815,Emily Harris,2023-09-07 09:13:34.401753,2025-04-18 03:08:30.758595,2025-09-20 16:56:48.148303
629,"Graham, Larsen and Taylor",Individual,RETAIL,260344.7252582302,Net 30,2024-11-08,ACTIVE,"513/1 Harrington Drive
Aprilburgh, QLD, 2607","2 Zachary Park
Jessicamouth, SA, 0825",andrewsdale@example.com,0458.812.368,Shannon Escobar,2024-11-07 03:16:07.158781,2025-04-14 22:05:17.718343,2025-09-20 02:43:55.748098
630,Griffin-Hampton,Individual,F&B,232995.02447558605,Prepaid,2025-05-09,ACTIVE,"Unit 69 3 Stephanie Range
North Jonathanbury, VIC, 2775","50 Richard Firetrail
St. John, VIC, 0996",bdavis@example.net,0466 088 232,Brenda Melendez,2023-04-14 14:11:41.839134,2025-02-28 12:17:48.325023,2025-09-20 04:34:23.452300
631,"Obrien, Wilkinson and Trevino",Enterprise,F&B,45995.41126431406,Net 30,2023-01-17,ACTIVE,"48/74 Philip Pocket
West Benjaminbury, NSW, 2905","Flat 10 12 Holly Path
New Jacob, VIC, 2920",amandabishop@example.org,0711395225,Patrick Allen,2025-04-07 18:13:41.208512,2025-04-09 12:12:06.240890,2025-09-19 19:22:35.537385
632,Gross-Sims,Enterprise,MFG,243082.3538935812,Net 30,2024-05-02,ACTIVE,"7 Ross Colonnade
Michaelport, ACT, 3114","Unit 67 81 Trevor Quadrangle
New Susan, QLD, 0951",herreradavid@example.com,(07) 5703 1768,David Roy,2023-04-27 08:53:37.350297,2024-10-01 06:03:05.303098,2025-09-20 05:46:45.153295
633,"Welch, Hess and Riley",SME,MFG,372061.0992802583,Prepaid,2025-05-24,ACTIVE,"72 Jasmine Track
Port Patricia, NSW, 0286","1 Gibson Crossway
West Emilychester, VIC, 2462",gkelley@example.com,+61.410.132.470,Cassandra Gregory,2024-02-21 06:24:11.263791,2025-06-08 09:51:59.588948,2025-09-20 16:43:43.502600
634,Arnold PLC,Enterprise,TECH,126312.58786179493,Net 30,2023-05-11,ACTIVE,"60 Natalie Brow
West Reginaldtown, TAS, 2955","29 Quinn Strip
Port Deanna, VIC, 2286",nicholasharper@example.org,+61308141423,Tony Shepherd,2024-08-28 11:26:41.917590,2024-11-26 02:50:11.276959,2025-09-20 14:18:34.891437
635,"Rowe, Diaz and Walker",Enterprise,HEALTH,224853.60562087514,COD,2024-05-03,ACTIVE,"426/3 Hunter Fire Track
St. Shannon, SA, 2034","084 Emily Row
West Dominiquefort, VIC, 2913",alexandracastaneda@example.com,+61.7.7454.5173,Robert Daugherty,2025-01-17 21:57:51.359299,2024-10-26 11:51:02.036726,2025-09-19 22:56:58.238365
636,Anderson-Mason,Enterprise,HEALTH,17269.119630164474,Prepaid,2024-12-01,ACTIVE,"Level 5 5 French Artery
South Victorialand, NSW, 7622","6 Pamela Dip
Lake Bradley, VIC, 2997",jhumphrey@example.net,+61-430-165-487,Vincent Williams,2023-03-12 19:36:52.749236,2024-11-27 11:35:20.869874,2025-09-20 05:38:09.340099
637,Bates PLC,Enterprise,RETAIL,331806.3442469472,COD,2023-10-23,ACTIVE,"869 Meadows Tarn
East Denise, WA, 2676","5 Smith Sound
North Matthewton, ACT, 9306",jefftaylor@example.org,+61 7 7815 9166,Susan Meyers,2023-12-15 15:43:13.061551,2024-11-10 07:52:53.928105,2025-09-20 17:53:37.907388
638,Griffin and Sons,Individual,HEALTH,36165.51948358908,COD,2024-12-27,ACTIVE,"Apt. 957 934 Kimberly Ronde
Port Feliciastad, ACT, 4113","Apt. 980 56 Collins Brow
Kimberlyberg, SA, 2676",eric63@example.com,(07)17286421,Kayla Miller,2024-01-18 11:31:41.910929,2024-12-15 06:42:27.709738,2025-09-20 03:17:10.178299
639,Fitzgerald Group,SME,MFG,387069.5499627381,COD,2024-06-01,ACTIVE,"Apt. 348 4 Lopez Vale
Hesston, ACT, 0227","Apt. 502 9 Scott Centre
East Judyport, QLD, 0278",philipreese@example.org,08.0171.4722,Penny Dougherty,2023-11-11 19:38:49.758868,2025-07-29 23:21:04.019125,2025-09-19 23:03:36.415872
640,Hall-Baker,Enterprise,TECH,240839.26678520796,Net 30,2022-11-03,ACTIVE,"Flat 42 5 Mitchell Viaduct
Pattersonmouth, SA, 2621","217 Ramirez Tollway
East Katiechester, WA, 2955",john45@example.org,+61.429.453.196,Dr. Sherri Lewis,2024-05-13 22:58:45.383048,2025-06-03 16:09:58.438302,2025-09-20 16:27:17.014823
641,"Velez, Ward and Harrison",Individual,AUTO,213183.56297904294,Net 30,2024-09-21,ACTIVE,"27/28 Tammy Circuit
Rasmussenland, WA, 2674","37 May Dell
Lake Loristad, NT, 2659",ipugh@example.com,(02).6441.8054,Robert Jones,2023-06-12 11:11:37.930377,2025-06-14 08:23:38.004891,2025-09-20 15:12:07.563887
642,"Nguyen, Padilla and Boyd",SME,F&B,49985.501044220284,Net 30,2022-11-09,ACTIVE,"Level 5 2 Lawrence Close
Dawsonside, QLD, 2646","8 Madeline Link
South Staceyton, QLD, 2607",areed@example.com,0853 8094,Miguel Wells,2023-10-02 23:28:01.090240,2025-08-19 04:34:10.514329,2025-09-20 11:05:34.748978
643,Lane-Hudson,SME,AUTO,319553.9436754199,COD,2025-03-23,ACTIVE,"Flat 00 707 David Track
Daisymouth, WA, 2991","5/75 Kelsey Green
Lake Johnfort, SA, 2669",steven17@example.com,02-7961-9909,Samantha Reyes,2023-08-01 04:12:48.058375,2024-12-02 10:34:24.384120,2025-09-20 07:45:48.657631
644,"Valdez, Houston and Black",SME,AUTO,44537.224874503205,Prepaid,2023-11-08,ACTIVE,"94 Davis Front
South Lawrence, TAS, 2638","Apt. 812 780 Jared Reserve
North Darrellbury, NT, 1823",jason41@example.org,+61.8.5913.1187,Tammy Gonzalez,2025-06-15 01:18:44.975322,2025-06-25 20:04:29.183660,2025-09-19 19:00:18.475339
645,"Sullivan, Roth and Reed",Individual,F&B,51037.13209354956,Net 30,2025-06-10,ACTIVE,"28 Marquez Loop
Berryside, NSW, 2670","09 Barbara Highroad
Padillaside, TAS, 2619",stephen40@example.com,8781 5749,Ryan Sandoval,2024-11-24 15:09:42.812522,2025-04-01 09:24:55.603058,2025-09-20 00:39:11.635154
646,Shaw and Sons,SME,MFG,1561.0539781954915,Prepaid,2025-05-19,ACTIVE,"647/7 Maria Heights
East Mary, WA, 2189","Flat 90 64 Adams Roadway
New Jeffreyshire, SA, 2991",ian53@example.org,+61.416.716.567,Mr. Joseph Powell,2023-12-08 09:07:08.085848,2025-02-21 17:44:37.341517,2025-09-20 18:16:42.946612
647,"Schneider, Lewis and Lopez",SME,TECH,196198.92936186228,Prepaid,2023-05-30,ACTIVE,"0 Luna Close
Port Davidport, VIC, 2746","277 Ryan Anchorage
Josephton, NT, 2980",crystaladams@example.com,9866-7885,Jill Johnson,2023-11-22 03:51:24.198936,2025-08-28 00:31:14.738957,2025-09-19 19:44:42.753739
648,Guerrero Group,SME,F&B,77525.60722014419,Prepaid,2024-11-14,ACTIVE,"8 Bruce River
Coxport, NT, 2937","55/2 Jasmine Road
Patrickhaven, VIC, 2799",joshuabrooks@example.net,68203852,Rachel Mendez,2023-09-09 19:45:58.394125,2025-03-10 09:49:13.550543,2025-09-19 23:29:38.132785
649,Leonard-Mendoza,Individual,TECH,130605.87547288244,Net 15,2024-11-17,ACTIVE,"Suite 377 87 Smith Pathway
West Matthewburgh, TAS, 2521","9 Krause Hill
East Amanda, NT, 2688",luis08@example.net,+61-485-794-015,Abigail Carroll,2023-05-29 17:51:53.538682,2025-02-06 10:47:17.263454,2025-09-19 21:40:05.056621
650,Johnson-Williams,Enterprise,F&B,187524.88745234435,Net 30,2024-08-29,ACTIVE,"679 Christina Steps
Jenkinstown, NT, 4653","14/43 Elizabeth Walk
Mckeefurt, ACT, 0808",zwebb@example.com,(02)-5068-9851,Kristen Martinez,2025-07-28 04:10:53.334601,2024-10-13 15:41:05.962550,2025-09-20 14:20:36.235338
651,"Hunt, Macdonald and Thomas",Enterprise,RETAIL,34517.14895510551,Net 30,2023-03-15,ACTIVE,"1/46 Theresa Walk
North Jacobfort, ACT, 6070","379/76 Daniel Trail
New Hector, ACT, 1249",itaylor@example.org,88116787,Christine Jarvis DDS,2025-05-26 20:50:58.440029,2025-06-23 22:38:43.911024,2025-09-20 16:14:20.455014
652,"Mullen, Greene and Elliott",Enterprise,MFG,241608.90883783312,COD,2025-06-27,ACTIVE,"Apt. 886 6 Frank Port
South Joshuaview, NT, 2607","234/15 Kristine Crescent
Port Travistown, VIC, 2110",elizabeth06@example.com,07.8085.1496,Savannah Mooney,2023-10-09 08:22:08.628866,2025-04-08 20:46:26.901145,2025-09-20 09:52:14.902061
653,"Nicholson, Valentine and Robinson",SME,TECH,341701.498234806,Net 15,2024-11-16,ACTIVE,"29/50 Lindsey Street
Lisafurt, TAS, 2612","897/2 Anderson Key
Wardberg, QLD, 9540",michaelreeves@example.org,+61-8-5716-9540,Brandy Hill,2024-03-22 02:37:45.647535,2024-11-28 18:01:31.621223,2025-09-20 17:21:58.028090
654,Jackson-Greer,SME,F&B,204731.02063704762,Prepaid,2024-02-18,ACTIVE,"54/982 Sean Road
Tyroneshire, TAS, 1034","039/6 Alison Dell
Nicholasfurt, ACT, 8144",lmcmillan@example.org,03 1342 6839,Mary Perez,2025-09-04 07:13:08.824777,2025-03-31 11:42:13.439156,2025-09-20 17:11:14.779686
655,Hanson PLC,Individual,MFG,166796.33351146782,COD,2025-02-06,ACTIVE,"026 Randy Elbow
South Davidfurt, SA, 2962","965 Isaac Ridge
East Melvin, QLD, 2070",james77@example.org,+61-469-957-139,Philip Thomas,2024-06-28 01:24:00.129747,2025-07-04 19:08:59.938689,2025-09-20 14:38:40.745387
656,Nielsen-Carlson,Enterprise,MFG,123493.99381459533,COD,2024-11-21,ACTIVE,"Unit 30 0 Molina Firetrail
Port Jeremyland, VIC, 3522","0 Thornton Tollway
Blacktown, NSW, 2960",cheyenne48@example.com,(08)00168451,Alan Green,2024-12-03 11:15:32.780151,2025-03-24 16:26:28.566958,2025-09-20 02:48:00.184477
657,Rodriguez and Sons,SME,HEALTH,94393.76609060571,Net 30,2023-11-08,ACTIVE,"75/258 Timothy Service Way
North Jenniferstad, QLD, 2996","51 Catherine Courtyard
Michaelland, QLD, 2667",juanwright@example.org,+61-422-402-387,Robert Lee,2025-04-04 02:20:29.821172,2024-10-01 04:47:18.659151,2025-09-19 18:52:37.261066
658,"Barnes, Hernandez and Davis",Enterprise,AUTO,264132.33546487114,Net 15,2025-06-12,ACTIVE,"763 Victoria Concourse
Lake Heidi, NT, 8372","4/507 Walker Copse
South Brooketon, ACT, 2618",lwilson@example.net,0493-038-147,James Myers,2024-04-23 03:35:21.885707,2025-01-29 15:15:43.644935,2025-09-19 19:22:35.933366
659,Rich PLC,Individual,F&B,130367.09434015802,Prepaid,2024-07-24,ACTIVE,"Suite 259 103 Jennifer Walk
North Amyshire, SA, 2633","5/00 Lee Viaduct
Timothyfurt, ACT, 2686",adamwalton@example.net,+61 2 4096 2629,Jeffrey Fisher,2024-12-29 23:43:50.421996,2025-01-07 10:01:26.001669,2025-09-20 16:23:50.390716
660,Hopkins-Winters,Enterprise,AUTO,246806.42451824326,Prepaid,2023-01-26,ACTIVE,"704 James Vista
East Cynthia, QLD, 4456","614 Teresa Pathway
Christopherstad, NSW, 2603",jessicadalton@example.net,03-5953-7621,Jennifer Chen,2022-11-28 10:54:22.088719,2025-09-14 01:53:42.138311,2025-09-20 12:04:10.640860
661,"Banks, Boyd and Wood",Individual,TECH,143851.65391647897,Net 30,2022-09-21,ACTIVE,"78 Joseph Edge
Garciahaven, TAS, 2619","61/4 Susan Flat
Port Kevin, TAS, 2378",hicksandrew@example.com,9853 2727,William Tucker,2025-07-07 04:38:23.931715,2024-09-25 02:07:48.838047,2025-09-20 03:01:20.664155
662,Mays Group,Enterprise,AUTO,78794.03617659597,Net 15,2024-04-22,ACTIVE,"80/6 Wood Tor
Kyleberg, NSW, 2977","773/614 Johnson Point
Katiefurt, SA, 2000",wheelerwyatt@example.org,02 6675 4905,Christopher Johnson,2024-02-19 22:58:10.154343,2025-01-13 05:47:32.076348,2025-09-19 19:56:25.780994
663,"Ballard, Velez and Hood",Individual,MFG,333144.5079143757,Net 15,2023-11-11,ACTIVE,"Suite 640 32 Gonzalez Ronde
Boydstad, QLD, 2728","83/5 Calderon Park
St. Tim, VIC, 2954",whitneycarpenter@example.org,0473.037.537,Zachary Herrera,2024-10-09 14:11:12.706803,2025-08-29 18:14:33.577548,2025-09-20 14:07:09.418571
664,Woods-Hall,Enterprise,HEALTH,146542.2126637403,Net 15,2023-12-30,ACTIVE,"979 Mcintyre Strip
South Christopher, TAS, 2032","471 Cooper Dale
Nelsontown, NT, 4265",gregory10@example.net,(07) 0883 0682,Kristine Gonzalez,2023-06-24 05:44:57.593260,2025-04-04 00:24:29.753412,2025-09-20 08:12:31.912545
665,"Ortiz, Lopez and Fletcher",Individual,TECH,314224.3389945921,Net 15,2023-07-27,ACTIVE,"55/025 Randy Nook
Littleton, VIC, 2903","Suite 936 56 Shawn Vista
Matthewview, ACT, 2684",katrina35@example.net,0448.170.496,Alyssa Thornton,2024-12-15 07:51:17.373931,2025-02-01 09:08:16.731929,2025-09-20 06:05:21.330509
666,Meyer Group,Individual,MFG,312130.4407069825,COD,2024-06-14,ACTIVE,"71/99 Wright Ridgeway
Jenniferland, ACT, 2688","955/642 Gina Riverway
Samuelmouth, SA, 2776",travis13@example.org,+61394279191,Jason Price,2024-06-14 13:31:59.788186,2024-11-24 12:52:14.250061,2025-09-20 04:18:41.613768
667,Ortiz-Rodriguez,Individual,F&B,312686.1848682278,Prepaid,2024-10-12,ACTIVE,"27 Jackson Circle
Michaelfurt, QLD, 2614","0 Shirley Trunkway
Cruzburgh, WA, 2243",tracyosborne@example.org,+61-3-7980-0472,Alexandra Farley,2025-01-28 20:58:13.634313,2025-06-21 18:02:36.339206,2025-09-20 15:45:06.128838
668,Wyatt-Henderson,Individual,HEALTH,127687.40867644385,Net 15,2024-06-22,ACTIVE,"Unit 99 95 Smith Ridge
Lukeport, VIC, 2976","7 Melissa Hill
New Denise, SA, 2680",jacksonchristopher@example.org,2888 2397,Jenna Hancock,2025-08-17 21:10:18.083735,2025-08-28 00:55:35.445364,2025-09-19 22:15:58.333014
